Year,Month,State,Municipality,Division,Fijo,Variable (Energía)
2018,ENERO,HIDALGO,MINERAL DEL MONTE,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,MIXQUIAHUALA DE JUAREZ,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,MOLANGO DE ESCAMILLA,GOLFO CENTRO,44.78,2.557
2018,ENERO,HIDALGO,NICOLAS FLORES,BAJÍO,43.62,2.265
2018,ENERO,HIDALGO,NOPALA DE VILLAGRAN,BAJÍO,43.62,2.265
2018,ENERO,HIDALGO,NOPALA DE VILLAGRAN,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,OMITLAN DE JUAREZ,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,PACHUCA DE SOTO,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,PACULA,BAJÍO,43.62,2.265
2018,ENERO,HIDALGO,PISAFLORES,BAJÍO,43.62,2.265
2018,ENERO,HIDALGO,PROGRESO DE OBREGON,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,SAN AGUSTIN METZQUITITLAN,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,SAN AGUSTIN METZQUITITLAN,GOLFO CENTRO,44.78,2.557
2018,ENERO,HIDALGO,SAN AGUSTIN TLAXIACA,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,SAN BARTOLO TUTOTEPEC,GOLFO CENTRO,44.78,2.557
2018,ENERO,HIDALGO,SAN FELIPE ORIZATLAN,GOLFO CENTRO,44.78,2.557
2018,ENERO,HIDALGO,SAN SALVADOR,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,SANTIAGO DE ANAYA,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GU,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,SINGUILUCAN,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,TASQUILLO,BAJÍO,43.62,2.265
2018,ENERO,HIDALGO,TECOZAUTLA,BAJÍO,43.62,2.265
2018,ENERO,HIDALGO,TENANGO DE DORIA,GOLFO CENTRO,44.78,2.557
2018,ENERO,HIDALGO,TEPEAPULCO,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,TEPEHUACAN DE GUERRERO,BAJÍO Y GOLFO CENTRO,44.78,2.557
2018,ENERO,HIDALGO,TEPEJI DEL RIO DE OCAMPO,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,TEPETITLAN,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,TETEPANGO,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,TEZONTEPEC DE ALDAMA,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,TIANGUISTENGO,GOLFO CENTRO,44.78,2.557
2018,ENERO,HIDALGO,TIZAYUCA,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,TLAHUELILPAN,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,TLAHUILTEPA,BAJÍO Y GOLFO CENTRO,44.78,2.557
2018,ENERO,HIDALGO,TLANALAPA,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,TLANCHINOL,GOLFO CENTRO,44.78,2.557
2018,ENERO,HIDALGO,TLAXCOAPAN,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,TOLCAYUCA,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,TULA DE ALLENDE,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,TULANCINGO DE BRAVO,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,VILLA DE TEZONTEPEC,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,XOCHIATIPAN,GOLFO CENTRO,44.78,2.557
2018,ENERO,HIDALGO,XOCHICOATLAN,GOLFO CENTRO,44.78,2.557
2018,ENERO,HIDALGO,XOCHICOATLAN,GOLFO CENTRO Y ORIENTE,46.81,2.420
2018,ENERO,HIDALGO,YAHUALICA,GOLFO CENTRO,44.78,2.557
2018,ENERO,HIDALGO,ZACUALTIPAN DE ANGELES,GOLFO CENTRO,44.78,2.557
2018,ENERO,HIDALGO,ZAPOTLAN DE JUAREZ,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,ZEMPOALA,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,ZIMAPAN,BAJÍO,43.62,2.265
2018,ENERO,JALISCO,ACATIC,JALISCO,48.68,2.841
2018,ENERO,JALISCO,ACATLAN DE JUAREZ,JALISCO,48.68,2.841
2018,ENERO,JALISCO,AHUALULCO DE MERCADO,JALISCO,48.68,2.841
2018,ENERO,JALISCO,AMACUECA,JALISCO,48.68,2.841
2018,ENERO,JALISCO,AMATITAN,JALISCO,48.68,2.841
2018,ENERO,JALISCO,AMECA,JALISCO,48.68,2.841
2018,ENERO,JALISCO,ARANDAS,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,JALISCO,ARANDAS,CENTRO OCCIDENTE Y JALISCO,48.68,2.841
2018,ENERO,JALISCO,ATEMAJAC DE BRIZUELA,JALISCO,48.68,2.841
2018,ENERO,JALISCO,ATENGO,JALISCO,48.68,2.841
2018,ENERO,JALISCO,ATENGUILLO,JALISCO,48.68,2.841
2018,ENERO,JALISCO,ATOTONILCO EL ALTO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,JALISCO,ATOTONILCO EL ALTO,CENTRO OCCIDENTE Y JALISCO,48.68,2.841
2018,ENERO,JALISCO,ATOYAC,JALISCO,48.68,2.841
2018,ENERO,JALISCO,AUTLAN DE NAVARRO,JALISCO,48.68,2.841
2018,ENERO,JALISCO,AYOTLAN,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,JALISCO,AYUTLA,JALISCO,48.68,2.841
2018,ENERO,JALISCO,BOLANOS,BAJÍO,43.62,2.265
2018,ENERO,JALISCO,BOLANOS,JALISCO,48.68,2.841
2018,ENERO,JALISCO,CABO CORRIENTES,JALISCO,48.68,2.841
2018,ENERO,JALISCO,CANADAS DE OBREGON,JALISCO,48.68,2.841
2018,ENERO,JALISCO,CASIMIRO CASTILLO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,JALISCO,CHAPALA,JALISCO,48.68,2.841
2018,ENERO,JALISCO,CHIMALTITAN,BAJÍO,43.62,2.265
2018,ENERO,JALISCO,CHIQUILISTLAN,JALISCO,48.68,2.841
2018,ENERO,JALISCO,CIHUATLAN,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,JALISCO,COCULA,JALISCO,48.68,2.841
2018,ENERO,JALISCO,COLOTLAN,BAJÍO,43.62,2.265
2018,ENERO,JALISCO,CONCEPCION DE BUENOS AIRES,JALISCO,48.68,2.841
2018,ENERO,JALISCO,CUAUTITLAN DE GARCIA BARRAGAN,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,JALISCO,CUAUTLA,JALISCO,48.68,2.841
2018,ENERO,JALISCO,CUQUIO,JALISCO,48.68,2.841
2018,ENERO,JALISCO,DEGOLLADO,BAJÍO,43.62,2.265
2018,ENERO,JALISCO,DEGOLLADO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,JALISCO,EJUTLA,JALISCO,48.68,2.841
2018,ENERO,JALISCO,EL ARENAL,JALISCO,48.68,2.841
2018,ENERO,JALISCO,EL GRULLO,JALISCO,48.68,2.841
2018,ENERO,JALISCO,EL LIMON,JALISCO,48.68,2.841
2018,ENERO,JALISCO,EL SALTO,JALISCO,48.68,2.841
2018,ENERO,JALISCO,ENCARNACION DE DIAZ,BAJÍO,43.62,2.265
2018,ENERO,JALISCO,ETZATLAN,JALISCO,48.68,2.841
2018,ENERO,JALISCO,GOMEZ FARIAS,JALISCO,48.68,2.841
2018,ENERO,JALISCO,GUACHINANGO,JALISCO,48.68,2.841
2018,ENERO,JALISCO,GUADALAJARA,JALISCO,48.68,2.841
2018,ENERO,JALISCO,HOSTOTIPAQUILLO,JALISCO,48.68,2.841
2018,ENERO,JALISCO,HUEJUCAR,BAJÍO,43.62,2.265
2018,ENERO,JALISCO,HUEJUQUILLA EL ALTO,BAJÍO,43.62,2.265
2018,ENERO,JALISCO,IXTLAHUACAN DE LOS MEMBRILLOS,JALISCO,48.68,2.841
2018,ENERO,JALISCO,IXTLAHUACAN DEL RIO,JALISCO,48.68,2.841
2018,ENERO,JALISCO,JALOSTOTITLAN,JALISCO,48.68,2.841
2018,ENERO,JALISCO,JAMAY,JALISCO,48.68,2.841
2018,ENERO,JALISCO,JESUS MARIA,BAJÍO,43.62,2.265
2018,ENERO,JALISCO,JESUS MARIA,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,JALISCO,JILOTLAN DE LOS DOLORES,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,JALISCO,JOCOTEPEC,JALISCO,48.68,2.841
2018,ENERO,JALISCO,JUANACATLAN,JALISCO,48.68,2.841
2018,ENERO,JALISCO,JUCHITLAN,JALISCO,48.68,2.841
2018,ENERO,JALISCO,LA BARCA,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,JALISCO,LA BARCA,CENTRO OCCIDENTE Y JALISCO,48.68,2.841
2018,ENERO,JALISCO,LA HUERTA,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,JALISCO,LA MANZANILLA DE LA PAZ,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,JALISCO,LA MANZANILLA DE LA PAZ,CENTRO OCCIDENTE Y JALISCO,48.68,2.841
2018,ENERO,JALISCO,LAGOS DE MORENO,BAJÍO,43.62,2.265
2018,ENERO,JALISCO,MAGDALENA,JALISCO,48.68,2.841
2018,ENERO,JALISCO,MASCOTA,JALISCO,48.68,2.841
2018,ENERO,JALISCO,MAZAMITLA,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,JALISCO,MAZAMITLA,CENTRO OCCIDENTE Y JALISCO,48.68,2.841
2018,ENERO,JALISCO,MEXTICACAN,JALISCO,48.68,2.841
2018,ENERO,JALISCO,MEZQUITIC,BAJÍO,43.62,2.265
2018,ENERO,JALISCO,MEZQUITIC,JALISCO,48.68,2.841
2018,ENERO,JALISCO,MIXTLAN,JALISCO,48.68,2.841
2018,ENERO,JALISCO,OCOTLAN,JALISCO,48.68,2.841
2018,ENERO,JALISCO,OJUELOS DE JALISCO,BAJÍO,43.62,2.265
2018,ENERO,JALISCO,PIHUAMO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,JALISCO,PONCITLAN,JALISCO,48.68,2.841
2018,ENERO,JALISCO,PUERTO VALLARTA,JALISCO,48.68,2.841
2018,ENERO,JALISCO,QUITUPAN,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,JALISCO,QUITUPAN,CENTRO OCCIDENTE Y JALISCO,48.68,2.841
2018,ENERO,JALISCO,SAN CRISTOBAL DE LA BARRANCA,JALISCO,48.68,2.841
2018,ENERO,JALISCO,SAN DIEGO DE ALEJANDRIA,BAJÍO,43.62,2.265
2018,ENERO,JALISCO,SAN GABRIEL,JALISCO,48.68,2.841
2018,ENERO,JALISCO,SAN JUAN DE LOS LAGOS,JALISCO,48.68,2.841
2018,ENERO,JALISCO,SAN JULIAN,JALISCO,48.68,2.841
2018,ENERO,JALISCO,SAN MARCOS,JALISCO,48.68,2.841
2018,ENERO,JALISCO,SAN MARTIN DE BOLANOS,BAJÍO,43.62,2.265
2018,ENERO,JALISCO,SAN MARTIN HIDALGO,JALISCO,48.68,2.841
2018,ENERO,JALISCO,SAN MIGUEL EL ALTO,JALISCO,48.68,2.841
2018,ENERO,JALISCO,SAN SEBASTIAN DEL OESTE,JALISCO,48.68,2.841
2018,ENERO,JALISCO,SANTA MARIA DE LOS ANGELES,BAJÍO,43.62,2.265
2018,ENERO,JALISCO,SANTA MARIA DEL ORO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,JALISCO,SAYULA,JALISCO,48.68,2.841
2018,ENERO,JALISCO,TALA,JALISCO,48.68,2.841
2018,ENERO,JALISCO,TALPA DE ALLENDE,JALISCO,48.68,2.841
2018,ENERO,JALISCO,TAMAZULA DE GORDIANO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,JALISCO,TAMAZULA DE GORDIANO,CENTRO OCCIDENTE Y JALISCO,48.68,2.841
2018,ENERO,JALISCO,TAPALPA,JALISCO,48.68,2.841
2018,ENERO,JALISCO,TECALITLAN,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,JALISCO,TECALITLAN,CENTRO OCCIDENTE Y JALISCO,48.68,2.841
2018,ENERO,JALISCO,TECHALUTA DE MONTENEGRO,JALISCO,48.68,2.841
2018,ENERO,JALISCO,TECOLOTLAN,JALISCO,48.68,2.841
2018,ENERO,JALISCO,TENAMAXTLAN,JALISCO,48.68,2.841
2018,ENERO,JALISCO,TEOCALTICHE,BAJÍO,43.62,2.265
2018,ENERO,JALISCO,TEOCALTICHE,JALISCO,48.68,2.841
2018,ENERO,JALISCO,TEOCUITATLAN DE CORONA,JALISCO,48.68,2.841
2018,ENERO,JALISCO,TEPATITLAN DE MORELOS,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,JALISCO,TEPATITLAN DE MORELOS,CENTRO OCCIDENTE Y JALISCO,48.68,2.841
2018,ENERO,JALISCO,TEQUILA,JALISCO,48.68,2.841
2018,ENERO,JALISCO,TEUCHITLAN,JALISCO,48.68,2.841
2018,ENERO,JALISCO,TIZAPAN EL ALTO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,JALISCO,TIZAPAN EL ALTO,CENTRO OCCIDENTE Y JALISCO,48.68,2.841
2018,ENERO,JALISCO,TLAJOMULCO DE ZUNIGA,JALISCO,48.68,2.841
2018,ENERO,JALISCO,TLAQUEPAQUE,JALISCO,48.68,2.841
2018,ENERO,JALISCO,TOLIMAN,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,JALISCO,TOLIMAN,CENTRO OCCIDENTE Y JALISCO,48.68,2.841
2018,ENERO,JALISCO,TOMATLAN,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,JALISCO,TOMATLAN,CENTRO OCCIDENTE Y JALISCO,48.68,2.841
2018,ENERO,JALISCO,TONALA,JALISCO,48.68,2.841
2018,ENERO,JALISCO,TONAYA,JALISCO,48.68,2.841
2018,ENERO,JALISCO,TONILA,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,JALISCO,TOTATICHE,BAJÍO,43.62,2.265
2018,ENERO,JALISCO,TOTOTLAN,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,JALISCO,TOTOTLAN,CENTRO OCCIDENTE Y JALISCO,48.68,2.841
2018,ENERO,JALISCO,TUXCACUESCO,JALISCO,48.68,2.841
2018,ENERO,JALISCO,TUXCUECA,JALISCO,48.68,2.841
2018,ENERO,JALISCO,TUXPAN,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,JALISCO,TUXPAN,CENTRO OCCIDENTE Y JALISCO,48.68,2.841
2018,ENERO,JALISCO,UNION DE SAN ANTONIO,BAJÍO,43.62,2.265
2018,ENERO,JALISCO,UNION DE TULA,JALISCO,48.68,2.841
2018,ENERO,JALISCO,VALLE DE GUADALUPE,JALISCO,48.68,2.841
2018,ENERO,JALISCO,VALLE DE JUAREZ,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,JALISCO,VILLA CORONA,JALISCO,48.68,2.841
2018,ENERO,JALISCO,VILLA GUERRERO,BAJÍO,43.62,2.265
2018,ENERO,JALISCO,VILLA HIDALGO,BAJÍO,43.62,2.265
2018,ENERO,JALISCO,VILLA PURIFICACION,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,JALISCO,VILLA PURIFICACION,CENTRO OCCIDENTE Y JALISCO,48.68,2.841
2018,ENERO,JALISCO,YAHUALICA DE GONZALEZ GALLO,JALISCO,48.68,2.841
2018,ENERO,JALISCO,ZACOALCO DE TORRES,JALISCO,48.68,2.841
2018,ENERO,JALISCO,ZAPOPAN,JALISCO,48.68,2.841
2018,ENERO,JALISCO,ZAPOTILTIC,JALISCO,48.68,2.841
2018,ENERO,JALISCO,ZAPOTITLAN DE VADILLO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,JALISCO,ZAPOTITLAN DE VADILLO,CENTRO OCCIDENTE Y JALISCO,48.68,2.841
2018,ENERO,JALISCO,ZAPOTLAN DEL REY,JALISCO,48.68,2.841
2018,ENERO,JALISCO,ZAPOTLAN EL GRANDE,JALISCO,48.68,2.841
2018,ENERO,JALISCO,ZAPOTLANEJO,JALISCO,48.68,2.841
2018,ENERO,MICHOACÁN,ACUITZIO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,AGUILILLA,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,ALVARO OBREGON,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,ANGAMACUTIRO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,ANGANGUEO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,APATZINGAN,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,APORO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,AQUILA,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,ARIO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,ARTEAGA,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,BRISENAS,JALISCO,48.68,2.841
2018,ENERO,MICHOACÁN,BUENAVISTA,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,CARACUARO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,CARACUARO,CENTRO SUR,47.45,2.404
2018,ENERO,MICHOACÁN,CHARAPAN,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,CHARO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,CHAVINDA,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,CHERAN,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,CHILCHOTA,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,CHINICUILA,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,CHUCANDIRO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,CHURINTZIO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,CHURUMUCO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,COAHUAYANA,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,COALCOMAN DE VAZQUEZ PALLARES,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,COENEO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,COJUMATLAN DE REGULES,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,CONTEPEC,BAJÍO,43.62,2.265
2018,ENERO,MICHOACÁN,CONTEPEC,CENTRO SUR,47.45,2.404
2018,ENERO,MICHOACÁN,COPANDARO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,COTIJA,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,CUITZEO,BAJÍO,43.62,2.265
2018,ENERO,MICHOACÁN,CUITZEO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,ECUANDUREO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,EPITACIO HUERTA,BAJÍO,43.62,2.265
2018,ENERO,MICHOACÁN,ERONGARICUARO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,GABRIEL ZAMORA,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,HIDALGO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,HUANDACAREO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,HUANIQUEO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,HUETAMO,CENTRO SUR,47.45,2.404
2018,ENERO,MICHOACÁN,HUIRAMBA,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,INDAPARAPEO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,IRIMBO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,IXTLAN,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,JACONA,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,JIMENEZ,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,JIQUILPAN,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,JOSE SIXTO VERDUZCO,BAJÍO,43.62,2.265
2018,ENERO,MICHOACÁN,JOSE SIXTO VERDUZCO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,JUAREZ,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,JUNGAPEO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,LA HUACANA,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,LA PIEDAD,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,LAGUNILLAS,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,LAZARO CARDENAS,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,LOS REYES,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,MADERO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,MARAVATIO,BAJÍO,43.62,2.265
2018,ENERO,MICHOACÁN,MARAVATIO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,MARAVATIO,CENTRO SUR,47.45,2.404
2018,ENERO,MICHOACÁN,MARCOS CASTELLANOS,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,MORELIA,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,MORELOS,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,MUGICA,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,NAHUATZEN,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,NOCUPETARO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,NUEVO PARANGARICUTIRO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,NUEVO URECHO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,NUMARAN,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,OCAMPO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,PAJACUARAN,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,PANINDICUARO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,PARACHO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,PARACUARO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,PATZCUARO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,PENJAMILLO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,PERIBAN,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,PUREPERO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,QUERENDARO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,QUIROGA,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,SAHUAYO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,SALVADOR ESCALANTE,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,SAN LUCAS,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,SAN LUCAS,CENTRO SUR,47.45,2.404
2018,ENERO,MICHOACÁN,SENGUIO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,SENGUIO,CENTRO SUR,47.45,2.404
2018,ENERO,MICHOACÁN,SUSUPUATO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,SUSUPUATO,CENTRO SUR,47.45,2.404
2018,ENERO,MICHOACÁN,TACAMBARO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,TANCITARO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,TANGAMANDAPIO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,TANGANCICUARO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,TANHUATO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,TARETAN,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,TARIMBARO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,TEPALCATEPEC,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,TINGAMBATO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,TINGUINDIN,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,TIQUICHEO DE NICOLAS ROMERO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,TIQUICHEO DE NICOLAS ROMERO,CENTRO SUR,47.45,2.404
2018,ENERO,MICHOACÁN,TLALPUJAHUA,CENTRO SUR,47.45,2.404
2018,ENERO,MICHOACÁN,TLAZAZALCA,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,TOCUMBO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,TUMBISCATIO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,TURICATO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,TUXPAN,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,TUZANTLA,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,TUZANTLA,CENTRO SUR,47.45,2.404
2018,ENERO,MICHOACÁN,TZINTZUNTZAN,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,TZITZIO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,TZITZIO,CENTRO SUR,47.45,2.404
2018,ENERO,MICHOACÁN,URUAPAN,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,VENUSTIANO CARRANZA,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,VENUSTIANO CARRANZA,CENTRO OCCIDENTE Y JALISCO,48.68,2.841
2018,ENERO,MICHOACÁN,VILLAMAR,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,VISTA HERMOSA,CENTRO OCCIDENTE,38.27,2.378
